4.297174779,19.09028625,0.562841431,0
2.779218737,20.77787781,0.513749285,0
3.464700322,18.15644836,0.549789822,0
4.626310593,18.20320129,0.555798542,0
3.644488658,19.14248657,0.918615317,0
3.295585756,19.114151,0.546567955,0
3.521340562,19.16011047,0.548865745,0
4.717789853,17.95225525,0.561470599,0
3.418895648,19.89598083,0.552553606,0
4.088891199,19.03631592,0.557198103,0
4.038451435,19.50534058,0.557218338,0
4.21120615,17.54121399,0.547623808,0
3.971144656,17.82432556,0.551309087,0
4.974419358,17.0642395,0.554239713,0
4.712107509,16.73425293,0.553457083,0
4.117849153,18.06262207,0.545870844,0
4.316506577,17.57650757,0.557773096,0
3.247690501,18.53381348,0.521693389,0
3.532656923,19.60583496,0.866601304,0
3.143920589,19.55535889,0.789815499,0
3.768449801,19.22990417,0.55238586,0
3.703876436,18.26901245,0.547454089,0
2.803036271,20.42906189,0.513186214,0
3.790189379,18.77127075,0.541523664,0
4.617434663,18.51824951,0.555562356,0
4.617434663,18.51824951,0.555562356,0
3.442620684,18.71273804,0.549674908,0
4.21120615,17.54121399,0.547623808,0
4.253209883,18.34971619,0.540271748,0
3.569701592,19.05484009,0.546163359,0
4.232900859,17.85716248,0.543094577,0
4.395774347,18.30787659,0.551999544,0
3.598913071,18.848526,0.54170504,0
4.46168503,18.0163269,0.555237513,0
3.628059435,18.99311829,0.548741841,0
5.083775776,16.90968323,0.557224615,0
3.620070799,18.53059387,0.547194621,0
3.620070799,18.53059387,0.547194621,0
2.792410647,20.71839905,0.533142489,0
2.770861533,20.68222046,0.507348823,0
4.20238684,17.95056152,0.553397898,0
4.031959863,19.99305725,0.542762858,0
3.337330433,19.93023682,0.543465654,0
3.559322878,18.18504333,0.549396541,0
2.953388411,19.30325317,0.539966211,0
3.703876436,18.26901245,0.547454089,0
4.44994358,18.04325867,0.55792233,0
3.952256405,19.05632019,0.558473679,0
3.603398311,18.63253784,0.547196509,0
3.380949079,19.07621765,0.549348189,0
4.253912386,18.20050049,0.554260157,0
4.44994358,18.04325867,0.55792233,0
3.493358973,20.2940979,0.540196791,0
3.575569452,17.86662292,0.535978397,0
3.953529177,19.87936401,0.558456866,0
4.626310593,18.20320129,0.555798542,0
4.313286229,17.42601013,0.547894632,0
5.203749462,17.02624512,0.556386321,0
4.313286229,17.42601013,0.547894632,0
1.948359113,21.54489136,0.514821155,0
2.592149504,20.69670105,0.532756168,0
2.792410647,20.71839905,0.533142489,0
4.342927869,18.26448059,0.540355018,0
5.282295923,16.42504883,0.556991403,0
4.038196709,18.48394775,0.553264399,0
3.427228623,19.97996521,0.548389632,0
3.765570164,18.61868286,0.527436593,0
3.521340562,19.16011047,0.548865745,0
4.839326436,17.65817261,0.551430692,0
3.893508609,17.93199158,0.53440344,0
4.472928017,18.85667419,0.557259561,0
5.724957011,17.24163818,0.560612138,0
4.819641905,16.81109619,0.550855678,0
3.960398578,18.98457336,0.543459149,0
5.525447377,17.19865417,0.561368436,0
4.038196709,18.48394775,0.553264399,0
5.149089793,16.323349,0.55715188,0
4.188061433,18.16699219,0.553082472,0
2.687760252,20.81240845,0.53304733,0
5.864779931,17.30332947,0.560455412,0
5.181147776,17.15856934,0.554522833,0
2.938423412,20.70101929,0.517252394,0
4.095127641,18.26257324,0.539221348,0
5.050131224,16.25975037,0.55746185,0
3.274010243,19.64881897,0.544298145,0
3.703216584,18.24813843,0.544369197,0
2.830616641,20.94795227,0.530142473,0
3.79139111,18.95043945,0.542407445,0
2.094432938,21.81243896,0.504728579,0
2.492038731,21.01657104,0.532561181,0
4.294540053,18.06007385,0.539371078,0
4.181535338,17.89987183,0.55842409,0
3.603398311,18.63253784,0.547196509,0
4.438941399,18.99662781,0.55554231,0
4.068335691,18.23191833,0.549786659,0
3.335613972,18.84840393,0.545705929,0
3.130625981,20.23138428,0.53907553,0
3.675252749,19.75390625,0.556081027,0
4.897670105,16.64880371,0.538828097,1
5.143816104,17.64866638,0.554662498,1
4.395444195,17.58125305,0.555653956,1
3.889636031,18.94532776,0.55601387,1
5.047863533,17.24162292,0.556571973,1
5.143111915,16.87156677,0.56648262,1
5.317856776,17.49645996,0.551199318,1
4.194015466,18.61784363,0.554850374,1
4.776374151,16.83251953,0.557545283,1
3.553928926,19.36358643,0.541666875,1
3.751861767,19.5176239,0.552544292,1
5.734985726,16.64407349,0.586937189,1
4.849450224,17.7288208,0.938206412,1
5.459621496,16.85595703,0.561513493,1
5.316007048,16.47514343,0.557309598,1
5.017936224,16.00437927,0.553648104,1
2.870981706,20.20280457,0.540362255,1
4.849958379,17.20928955,0.552905925,1
4.396096776,18.44975281,0.550649009,1
4.425915805,18.235672,0.554699265,1
5.308740344,17.51405334,0.555464589,1
5.144210505,15.19447327,0.541077987,1
4.729186567,18.02661133,0.55509485,1
5.080002839,17.24711609,0.553765785,1
5.363850434,16.34757996,0.553700431,1
6.13028278,16.01821899,0.563202021,1
5.778650894,17.0682373,0.933452755,1
5.453966497,16.51329041,0.578959419,1
4.049752663,18.96855164,0.554932936,1
4.769048357,17.38453674,0.555663248,1
4.806356296,18.16311646,0.557581762,1
5.089909351,17.88208008,0.550896165,1
4.273809734,17.32502747,0.557781028,1
5.349972659,15.47843933,0.55539672,1
5.112455356,16.34806824,0.558275459,1
5.048966384,17.60568237,0.552598468,1
4.743472137,17.44979858,0.543484373,1
5.138904648,17.29077148,0.55370635,1
3.751861767,19.5176239,0.552544292,1
4.692396494,17.32170105,0.55775226,1
3.936418769,18.15620422,0.558071919,1
4.538623355,17.10154724,0.55771884,1
4.605814192,18.30754089,0.558702572,1
5.037645856,17.35694885,0.817775103,1
3.96460481,18.61091614,0.553971447,1
4.729186567,18.02661133,0.55509485,1
5.080002839,17.24711609,0.553765785,1
4.563844193,18.94029236,0.559961845,1
4.294363971,17.93841553,0.552192919,1
5.335421736,17.19685364,0.555503817,1
5.453966497,16.51329041,0.578959419,1
4.252858736,17.84910583,0.557396893,1
5.083581523,17.93103027,0.553568502,1
4.99811586,16.14189148,0.620560427,1
5.238094733,17.87541199,0.558272187,1
4.271280703,18.99186707,0.5563397,1
4.741633438,17.35806274,0.556462034,1
3.864946887,18.489151,0.557263788,1
4.385938061,17.92330933,0.544705409,1
5.394082811,18.49658203,0.566817595,1
4.410948451,19.01208496,0.556540003,1
4.037496567,18.60920715,0.55288414,1
4.574994018,17.66249084,0.559751905,1
4.116090479,18.97546387,0.551046342,1
4.607791113,18.31878662,0.55058525,1
4.658888311,18.45742798,0.55093067,1
5.182450515,16.38804626,0.557625186,1
4.4576419,17.5675354,0.554610802,1
3.561983321,19.28063965,0.550412335,1
5.092567645,16.87091064,0.561364109,1
4.604765946,17.19578552,0.555286003,1
4.478633494,17.81254578,0.498626376,1
4.120662095,18.51104736,0.52919926,1
4.130457532,18.57528687,0.549723272,1
4.971980999,17.33242798,0.556152624,1
4.369128575,20.02124023,0.54420693,1
4.482696762,17.50949097,0.555557466,1
3.976560481,19.37600708,0.558687591,1
5.088833181,16.96575928,0.558080737,1
4.855185692,17.19761658,0.5479573,1
4.582912773,18.33097839,0.556808653,1
4.580947696,16.71218872,0.547724806,1
4.581016542,16.51850891,0.648071506,1
4.06381349,18.38813782,0.555460614,1
4.387205631,18.16184998,0.548887759,1
4.446919075,18.30076599,0.562003867,1
4.55882066,18.43914795,0.557199153,1
4.024884952,17.97608948,0.522605329,1
4.141736257,18.32702637,0.556280719,1
3.386739164,19.09486389,0.556440975,1
3.62804635,19.6789856,0.537155732,1
2.455971805,20.79399109,0.526517671,1
4.537396905,18.02798462,0.557481499,1
4.312626344,19.11065674,0.550581234,1
3.813148309,19.51541138,0.553800662,1
4.14298571,18.05847168,0.547656539,1
3.553928926,19.36358643,0.541666875,1
5.453966497,16.51329041,0.578959419,1
3.866245216,18.68952942,0.526952669,1
4.740848542,16.86117554,0.55470085,1
5.143816104,17.64866638,0.554662498,1
4.312626344,19.11065674,0.550581234,1
5.273049307,17.37866211,0.560331105,1
4.111870431,19.25917053,0.545274605,1
5.171199378,16.73324585,0.555230176,1
4.87982079,17.89492798,0.554331444,1
4.225433255,17.48350525,0.559485553,1
4.609610509,18.28378296,0.558100798,1
4.598178101,17.42649841,0.558635333,1
4.725069438,16.44564819,0.540406104,1
5.379753959,16.95262146,0.557637235,1
4.778252112,17.17680359,0.557823692,1
4.586990314,17.55154419,0.540880683,1
4.972576715,17.28846741,0.555360467,1
3.523446272,19.66081238,0.554351019,1
3.595462014,18.60992432,0.556997104,1
4.312626344,19.11065674,0.550581234,1
4.205244414,19.00726318,0.556046051,1
4.64836143,17.8530426,0.555725587,1
4.652069447,16.67454529,0.54011782,1
4.955999457,16.03715515,0.552934797,1
3.599841042,19.29922485,0.55433594,1
5.123301608,17.55593872,0.550843197,1
5.019256225,17.75671387,0.551345276,1
3.813148309,19.51541138,0.553800662,1
4.854944218,16.53259277,0.555422653,1
4.312878172,17.33670044,0.542683994,1
3.29846518,19.65919495,0.543546588,1
3.976560481,19.37600708,0.558687591,1
4.778801009,18.28036499,0.558970658,1
4.312626344,19.11065674,0.550581234,1
4.893139036,17.36555481,0.550214501,1
4.827364486,18.21217346,0.558209647,1
4.205244414,19.00726318,0.556046051,1
5.143230647,17.02841187,0.552832146,1
3.998670758,19.43432617,0.558687484,1
3.801232361,19.34265137,0.556497667,1
4.403350482,19.08026123,0.558205347,1
4.769048357,17.38453674,0.555663248,1
3.869846953,18.67234802,0.526957093,1
5.080844767,17.06739807,0.555526484,1
4.512550364,16.8815918,0.555701968,1
5.112803262,15.97584534,0.554565857,1
5.068806723,16.68751526,0.544401189,1
4.808210801,16.8109436,0.860000716,1
4.051951115,18.80735779,0.543411623,1
3.46190785,20.14932251,0.537117992,1
4.552739625,18.68981934,0.550990586,1
4.152141165,17.47798157,0.557250297,1
4.594415929,18.28469849,0.550580988,1
3.64877117,19.49298096,0.540039423,1
3.79866496,18.98202515,0.558058535,1
5.20456489,16.20904541,0.559262656,1
4.116375931,18.67138672,0.560825563,1
5.21339024,17.26533508,0.563757695,1
